registro,agro3_clean,agro3_noise,agro3_filtered
537,52.75579195855761,58.3065053779961,52.99766975939223
538,52.91683484391866,49.537726768652,53.101152392268624
539,53.7096097960517,55.50999816440611,53.20702085549225
540,52.54958655199894,51.01168034443111,53.31528411666684
541,54.745114640554576,51.974115011253154,53.42594617413068
542,52.21573667700064,51.44175965077746,53.53900590311439
543,53.18040057592562,52.01161843480474,53.65445693463886
544,53.96742865976395,53.35497378001371,53.77228756752819
545,54.228043027707365,51.646971994900426,53.89248071357139
546,53.86065218773001,50.53495133653546,54.01501387548313
547,54.00398188016711,57.29843197448663,54.1398591569334
548,54.445907383096895,54.46865507094199,54.266983303543256
549,54.1123259631631,53.91450781782439,54.396347773410916
550,55.36602750817549,52.44212766466905,54.527908835523206
551,55.096233109855525,60.25999964022874,54.66161769435547
552,55.23870414939505,54.951952953635725,54.79742063899569
553,54.07159412700406,47.85398311621597,54.93525921519552
554,54.81363499222689,55.71829070414328,55.075070418861415
555,54.78129796508543,52.27486922014587,55.21678690957408
556,54.41122233614521,57.39860632069799,55.36033724259352
557,55.49186696371161,58.89775006761383,55.50564611745104
558,54.98908583296949,58.01615518129376,55.65263464086537
559,55.95097088436447,54.4376329364618,55.80122060159216
560,54.87085627347263,54.50056845227308,55.95131875499021
561,56.95215999159325,57.76754510482306,56.10284111542228
562,55.25126603086504,58.17904675971516,56.25569725488226
563,56.16309099174455,52.75943304643627,56.4097946063567
564,56.69576137031493,57.00218298558156,56.56503877046293
565,55.87487888161897,62.00135560640747,56.721333823937776
566,57.00489609533587,55.248894078448416,56.87858262857702
567,55.68254052373566,55.59703273340904,57.036687139266895
568,57.69519907049891,66.26700379622751,57.195548709881976
569,56.82530185879882,56.0340858703466,57.35506839606019
570,56.53550945173936,51.48852074859325,57.51514725417329
571,56.88207585869442,56.69387693560701,57.67568663617015
572,57.79714398381429,63.28407482540603,57.83658848026182
573,56.96205696698623,60.427905189983846,57.997755597463374
574,56.987764203485575,53.774540519950165,58.15909195387197
575,57.49922749343261,58.86165310105737,58.32050294852887
576,56.97325355637816,56.39651167736665,58.48189568687633
577,59.215152795802304,61.87848843536913,58.64317924996719
578,57.68874759391082,55.67034631221868,58.80426495954926
579,58.81259956868748,60.43453542855869,58.96506663900681
580,58.52311861178167,64.78843032065353,59.12550087004405
581,57.8341005603601,49.26597311347018,59.2854872449887
582,58.666639356268895,60.61122850556437,59.44494861465576
583,59.36787650183979,63.69419722902566,59.60381133176111
584,58.83627733054609,53.73175074682495,59.762005489791704
585,59.952928927810014,57.58949102638604,59.919465157014834
586,59.98318914927767,58.691906660289895,60.07612860505012
587,60.06242113644111,57.66515735728203,60.23193853114384
588,59.24913209644611,56.60619723527121,60.386842272877466
589,58.96735677128843,57.7382622928704,60.54079201350062
590,59.44671810693662,62.24013561002865,60.69374497547673
591,60.16719401989263,65.0464463403863,60.8456635992204
592,60.56606960157822,64.83855845995845,60.99651570348447
593,58.818694634740936,62.07819618533884,61.14627462360968
594,60.488457775269225,66.49749071810305,61.294919324020356
595,60.76069300514833,67.42311000088895,61.44243448188046
596,60.6121786269024,61.15682492585037,61.58881053955376
597,61.86730022198216,66.56062838335076,61.73404372433723
598,61.41610767397252,62.80649217469672,61.87813603481361
599,62.19593744302316,61.48670932728452,62.02109519401456
600,61.286044816712064,61.12281171346581,62.162934570302
601,62.252322230395485,65.57321120196141,62.30367306740351
602,62.89994609473918,67.70684148296334,62.443334985369816
603,62.83332154726256,64.73711537282853,62.58194985444053
604,61.3107824233422,60.011843996290985,62.71955224409617
605,62.05824655176863,60.45283704085451,62.85618155004899
606,62.15511957111627,56.07665455256364,62.99188176243693
607,62.9004887824691,64.0842924071895,63.126701218727504
608,63.20007837993281,64.16071739841513,63.26069234463291
609,62.29435466556642,58.86811781173071,63.39391138579373
610,63.091327294606565,64.64303278716798,63.526418132390724
611,61.79244790917164,63.289145479248496,63.658275638392695
612,64.3785948900916,59.51226480102905,63.78954993683592
613,63.17367109964478,62.11840433790507,63.92030975226318
614,63.73478451968234,68.35622024338983,64.05062621116531
615,63.64250231637699,61.56577545457813,64.18057255094438
616,64.82526805979124,64.8831298457618,64.31022382760895
617,62.20078378073394,62.72705542542765,64.43965662222054
618,64.33958205860367,64.25320371586011,64.56894874604824
619,64.44147221919934,66.70030701392893,64.69817894434703
620,64.36248452213192,67.42985624262998,64.82742659858953
621,66.05300534738393,70.20062635427968,64.95677142691936
622,64.38824856621362,63.360027476191455,65.08629318269675
623,65.71446809384182,67.4326634749582,65.21607135134614
624,65.58850196510967,68.34300241793294,65.34618484622834
625,66.38716888611283,65.9990549009621,65.47671170478698
626,65.20210308498791,62.843372275222194,65.60772878666722
627,65.32112036923033,65.79203295497697,65.73931147587402
628,66.7665272847302,64.77982855539484,65.87153338930513
629,66.46208308844285,64.15233200833467,66.00446609408321
630,65.2479654009256,65.96996802559451,66.1381788360098
631,66.11693842961643,65.49929221070639,66.27273828124949
632,66.92990069931236,67.50558333605315,66.40820827310779
633,67.410782689853,62.323017414550144,66.54464960554046
634,66.51371865410519,65.93795325237784,66.68211981484596
635,65.11393427886087,57.70064113724146,66.82067299080646
636,67.6847875562795,64.25581917774761,66.960359608238
637,66.62879271384992,66.3371054489606,67.1012263793608
638,66.23521745977774,70.2140578081227,67.24331612658786
639,65.82889899368188,67.58968057462863,67.38666767443702
640,68.54530493352634,68.8413980540589,67.5313157585956
641,68.22934398900489,66.99368310970426,67.67729094989251
642,68.14493160607356,67.3230299905304,67.8246195909874
643,69.4385569078505,73.72129561001458,67.97332374376198
644,69.075469044362,65.44682956335444,68.12342114555894
645,69.92359051350783,67.54394562909425,68.27492517257053
646,67.97982487529775,71.4786052870243,68.42784480888092
647,69.09281772405993,67.96479385578544,68.58218461987464
648,68.14725524372952,74.50713493319736,68.73794472887761
649,69.28001019839549,71.5453909989721,68.89512079604681
650,69.42782555833261,73.21589273120448,69.05370399880589
651,70.2014044842144,64.8696164530142,69.2136810136165
652,69.95521128617874,73.42995449457386,69.37503399952269
653,70.51985047641745,67.73399351409462,69.53774058453043
654,70.73561373126952,73.08320253616768,69.70177385632084
655,71.91097112903155,70.71809132293072,69.86710235903672
656,70.34068812394223,71.07144629897917,70.03369009805844
657,70.06109802770382,66.43284659864344,70.20149655490667
658,71.05001813463313,65.40680044671956,70.37047671465707
659,70.47362101062582,70.96742107470618,70.54058110838537
660,72.22954297184276,71.26592816464198,70.71175587302616
661,71.15035147867457,68.21885041466817,70.8839428306289
662,71.10859892921717,65.59175458500233,71.05707958851201
663,71.32992866621012,62.55619614258923,71.23109966139769
664,72.31752260508213,74.03470984791755,71.40593261615801
665,71.85840621794094,71.0218360082775,71.58150423912255
666,71.67326355440518,69.69268683121841,71.75773672500677
667,73.44116504250326,74.13915140156911,71.93454888569632
668,71.82846001873098,75.1555373624853,72.11185637660529
669,72.60439195026092,73.48852534702948,72.28957193812663
670,73.18716819328925,71.73377866090074,72.46760564973155
671,71.73900377526519,78.7332115439192,72.64586519450286
672,73.36681639223642,71.28165327834553,72.82425613223934
673,72.44105059598648,67.81769555090216,73.00268217965937
674,73.90384716787378,74.23122586668988,73.1810454965877
675,72.80158324827067,71.96338635442075,73.35924697721896
676,74.10716872847355,77.21348040571736,73.53718654551045
677,74.54234202267986,72.8162026038272,73.71476345353234
678,74.51651531750072,73.97483795846782,73.89187658141921
679,74.23389014029655,71.39431583757653,74.06842473755502
680,74.03970996692937,76.68869565731835,74.24430695771805
681,73.94095808800411,74.41184381561473,74.41942280196557
682,75.51617196618584,74.61361168987327,74.59367264800683
683,74.13794743270812,73.64600396562925,74.76695797977114
684,74.04193062392652,73.97203572925383,74.93918166988735
685,75.37304026073645,70.65873526029488,75.11024825480935
686,74.48849976261113,78.301989970748,75.28006420125122
687,74.51835911798591,78.13938845177603,75.44853816239333
688,74.30956937234583,74.44299428706101,75.61558122206242
689,75.11781132373275,74.90071766036351,75.78110712493336
690,75.53275702689804,72.26388442387457,75.9450324908327
691,75.8946710677268,81.56004259981233,76.10727701132787
692,76.52329712836632,81.39534116626064,76.26776362679875
693,76.3581004863922,77.65164964955906,76.42641868214692
694,75.98655065007856,78.67617205324329,76.58317205943594
695,76.1113004737939,80.14707349883642,76.73795728621911
696,76.73599789803532,80.10592887615908,76.89071161898616
697,77.39749808761134,74.58932091127416,77.04137610185688
698,76.72187850438355,75.70143533607099,77.18989560127564
699,76.43076215686054,77.96632189823399,77.33621881797151
700,76.18876576099603,76.8556377391424,77.48029827774835
701,75.99565702631317,78.4655655875336,77.62209030271845
702,77.59611640904177,79.7074287208307,77.76155496450278
703,77.65562545508998,78.465650356392,77.89865602085001
704,77.77538158544527,69.23555802171548,78.0333608371563
705,77.40021388355956,81.24692190930773,78.16564029444818
706,78.59302802842045,81.34492602652394,78.29546868537498
707,77.38602700101075,84.1727053669846,78.42282359955809
708,78.50916099961363,76.94304829599713,78.5476857994349
709,77.92772987112195,71.88330412147099,78.67003908779898
710,77.64218505499545,77.05034449553834,78.78987016858719
711,78.5947744973588,80.0926100923839,78.90716850274742
712,78.57750204820817,77.12768806386804,79.02192616091581
713,78.65016088409739,83.14941607460914,79.13413767420184
714,78.56545677693138,76.40030900449365,79.24379988394763
715,78.5890665556333,78.25817946539703,79.3509117911092
716,80.39321912804415,79.58641305922174,79.45547440587508
717,79.65483200653037,88.75411240386771,79.5574905981455
718,79.43504094516736,76.46325684227057,79.65696494948854
719,79.1092371039117,81.02377929250129,79.75390360728831
720,79.8365989171146,75.89683798354126,79.84831414211448
721,79.59348194163135,80.71834930361761,79.94020540974901
722,79.34720124496599,76.2167075607221,80.02958741954075
723,79.21300100165651,82.82063632579279,80.11647121070146
724,79.46414812234741,82.44265901899881,80.20086873790909
725,77.3954330521355,78.28597435691734,80.28279276732765
726,79.85472963906405,75.29107227614921,80.36225678402577
727,79.45658168856477,79.28208042156763,80.43927491177142
728,81.00320861566658,80.00568750674536,80.51386184612322
729,79.99031492642214,82.71386548036567,80.58603280146677
730,79.23153507870131,76.27152311021548,80.65580347221291
731,80.11452098336758,83.90293062930445,80.72319000799408
732,79.501363602695,82.6742323721483,80.78820900247351
733,80.64782004683477,76.14001347887114,80.85087749528635
734,80.60145144022165,79.88118984216916,80.9112129866089
735,81.14818824864203,80.97981644121772,80.96923346384908
736,80.00254626754385,83.30188802198072,81.02495743986918
737,80.65697514304695,78.40431750916926,81.07840400195208
738,79.7531954037018,80.43410256771331,81.12959287051318
739,81.27382586190166,84.87855510062465,81.17854446644614
740,81.21857844992113,82.04270002644284,81.22527998594937
741,81.27353423628114,75.18183028901,81.26982148167319
742,80.99721201308463,79.37526625270606,81.31219194906922
743,81.35452658817913,84.32025855745204,81.35241541684867
744,82.25382190040817,84.81004387774713,81.39051704032092
745,80.99630292459568,73.61867545612714,81.4265231961067
746,81.3564838181258,82.01487040157659,81.46046157650717
747,80.56117960753963,83.66391730701886,81.49236128173187
748,80.7741875039807,82.54177023675335,81.52225290809415
749,81.50940191887254,83.65301926081966,81.55016863010009
750,82.27110290738597,89.03515793637146,81.57614227425624
751,81.3748182857065,81.23229921133203,81.6002093825824
752,81.44338176506473,82.4429981683278,81.62240726426758
753,81.37644973600656,78.29506063563011,81.64277503454586
754,81.33811812797912,79.25650234955184,81.6613536404974
755,81.96853340289296,80.87971308862284,81.67818587385318
756,80.762000849033,83.54895974889952,81.6933163708865
757,82.75318414397272,80.30115162617105,81.70679159920721
758,81.43558884501682,85.48494734070208,81.71865983096232
759,82.44998319041599,78.86457967334397,81.72897110176922
760,81.09732198191244,83.19511973844362,81.7377771547049
761,82.49457912236605,84.30526566252041,81.7451313687753
762,82.53521805778641,83.37970338219827,81.7510886714129
763,82.37065600409254,85.60010712384957,81.75570543469848
764,81.44086054041037,79.00544828846529,81.75903935524525
765,82.34527489288732,80.81645679431826,81.76114931804979
766,81.37446382146675,78.21482544217585,81.76209524500112
767,82.0560589945634,82.08561687055081,81.76193792895934
768,82.98234765585899,82.58895754947278,81.76073885426
769,82.84658725653304,85.6556174751697,81.7585600042371
770,82.32503088365348,83.5937089269121,81.75546365609985
771,81.6559120776963,83.91708629603656,81.75151216345176
772,82.81242648725183,82.16587581505983,81.7467677269827
773,82.39468268787891,83.72522752808287,81.74129215430935
774,80.77585589824447,86.72132672659446,81.7351466104372
775,82.96523705571666,78.5520826975083,81.72839136077978
776,82.41610918499468,76.38418569362457,81.72108550910298
777,83.2888190956642,85.3777879316759,81.71328673313569
778,81.69279856972508,78.90971946157411,81.7050510207694
779,80.24653239228316,75.71468348217155,81.6964324096677
780,82.67467223395515,84.42580103021366,81.68748273280808
781,82.69084701162286,79.396660202136,81.67825137210417
782,81.30907089206299,86.35691900540678,81.66878502184474
783,81.81172905189915,82.32492337493348,81.65912746331462
784,84.42781755222333,83.76330410127127,81.64931935178448
785,82.28607254543424,79.59142535204687,81.63939801715553
786,83.01085446506936,83.71663655928464,81.62939727983803
787,82.04125295301431,76.82329542980861,81.61934728376112
788,81.02938314492312,72.93380217321753,81.60927434859899
789,82.36764384706795,77.27027691250605,81.59920084323979
790,82.29348055471426,86.023275226734,81.58914508210323
791,82.19041853114459,79.1593957616874,81.57912124512167
792,82.37936559680935,77.67443662910456,81.56913932127294
793,82.63223526039602,82.34098142158199,81.55920507483219
794,82.32815253597397,89.62475813696291,81.54932003308967
795,81.53277206162083,85.1140048663627,81.539481494049
796,82.74060432369066,80.11527861615738,81.52968255259174
797,81.01677167622387,78.33234546914693,81.51991214391532
798,80.92549886132817,78.31489840960359,81.51015510363848
799,82.85595490564604,79.87043823661294,81.50039224443911
800,82.66958675348518,84.45313837350987,81.49060044913888
801,82.24900672474887,81.14715153923068,81.48075277982726
802,81.28524990939498,77.63433615507894,81.47081860221772
803,81.7377787664402,77.35504473964069,81.46076372417416
804,82.01902132108238,89.56602904578916,81.45055054720149
805,81.0538239836265,83.47678878388245,81.44013822950933
806,81.62001671839553,78.81218337371591,81.42948285905837
807,82.55873969797085,86.53507721404468,81.41853763500461
808,83.06438208966483,79.28473716651581,81.40725305625247
809,81.7332157600651,81.28351613418307,81.39557711623742
810,82.5163094146999,81.70761986692824,81.3834555033895
811,80.60527273373567,81.20327225180992,81.37083180692926
812,82.3634817745224,79.27354315136887,81.35764772773109
813,81.29426137333702,81.7156913096564,81.34384329398479
814,82.0257392770669,76.2913446868537,81.32935708131461
815,81.58916010554955,80.35354205379274,81.3141264368671
816,82.63728823515231,87.01662319682521,81.29808770662024
817,81.04973224525037,84.41271794479027,81.28117646483099
818,82.04843264016485,79.76562211643777,81.26332774428965
819,81.35916158047539,76.35434554958522,81.24447626608267
820,81.38815451774629,74.22780219308507,81.22455666784529
821,81.31287073975804,83.33807250258218,81.20350372967359
822,80.79065171517153,81.70372310413924,81.1812525966426
823,81.31226824666956,82.57721219063437,81.15773899628728
824,81.21626466748378,86.76116082492764,81.1328994488098
825,81.36543997076136,81.86690767703882,81.10667146751629
826,81.190657607481,81.93872906562375,81.07899374714259
827,81.62351774679217,77.04034498009081,81.04980633817142
828,81.64328716266455,86.96953079351097,81.01905080575723
829,80.1918032041203,79.65404881419097,80.98667037225141
830,81.46429447244873,78.78507669857204,80.95261004251262
831,79.95314532599608,80.63488056308468,80.91681671129476
832,81.12102722440135,87.68171679004153,80.87923925209755
833,81.06782011714432,88.07091851364714,80.8398285869291
834,79.21909115625995,76.03634186314251,80.7985377365599
835,80.54365131962892,84.3986748054289,80.75532185124158
836,80.07072214090245,81.17186550260425,80.71013822252651
837,79.78619601702952,83.02533420846109,80.66294627749144
838,81.18015745238075,82.08774094555919,80.61370755714
839,79.69278967703175,81.70950989423075,80.5623856810911
840,79.50028903889131,83.83395060636778,80.50894630099717
841,80.03071928999782,74.29373331388628,80.45335704551427
842,80.36922643668935,81.55119316877573,80.39558746000958
843,79.70035007662194,75.86454448400445,80.33560894443394
844,80.52477262147389,79.00424398622995,80.27339469279501
845,79.98743316381903,79.99061881536612,80.20891963741003
846,77.99707631132313,74.69155471710253,80.14216040068595
847,79.05591787104116,77.14906254570222,80.07309525668299
848,78.93663179938527,74.34251465536344,80.00170410419763
849,79.56751614477848,77.62165649775523,79.92796845248928
850,77.29530923687399,78.97409710589984,79.85187142000832
851,80.81639109999065,83.65493195161837,79.77339774561288
852,79.30190119613151,76.7784667868304,79.69253381096104
853,78.93120101678028,83.28613587745815,79.60926767222885
854,79.54960500818733,81.44332928234479,79.52358909910373
855,80.25731228297583,84.95859015780849,79.43548961906997
856,79.119261009,73.31140394160786,79.34496256525271
857,79.06563922179653,80.08649035275327,79.25200312647526
858,78.3834433901418,80.388120910565,79.15660839860028
859,78.08215224851814,72.44567897540742,79.05877743647922
860,77.73620403703734,85.65453578775103,78.95851130583571
861,77.3778149017675,75.28999558194991,78.85581313424602
862,77.36081907845205,79.14458517445193,78.7506881601876
863,76.78079007740699,79.82035694149633,78.64314377900003
864,77.5563457595411,77.88820880178233,78.53318958455829
865,76.31230289583522,80.85758859965779,78.42083740546137
866,77.50617589422333,84.05014351815613,78.30610133457441
867,77.22692864707855,73.58758687908033,78.18899775088106
868,77.23391417427223,77.61485398028603,78.0695453328601
869,76.6431525484875,79.64642041851378,77.9477650629407
870,79.03893013176457,73.6828346208204,77.8236802228467
871,77.71260263487328,81.20324208643027,77.69731637969421
872,75.7636582667714,81.36081168945277,77.5687013626125
873,76.67109765090963,80.8820331317988,77.43786522957568
874,75.95468581071243,77.39271215502316,77.3048402242197
875,75.54131536397956,80.59048705544063,77.16966072276719
876,75.18353562232234,76.35591638432045,77.03236317173533
877,76.29325949200098,71.96513592515889,76.8929860176831
878,75.38186331802206,73.67013598627396,76.75156963069075
879,76.40344251215063,75.56503793166377,76.60815622342909
880,76.28777309663181,76.0780265012882,76.46278976749299
881,76.41906670275837,76.1100087663708,76.31551590820884
882,74.72491031229943,73.61550548724851,76.1663818785964
883,75.51765830829763,76.23542868732618,76.01543641275364
884,75.4900222629765,80.42366728303381,75.86272965865871
885,74.57687589098171,75.27912934533846,75.70831309019734
886,74.22916478143588,76.29125032681154,75.55223941815272
887,75.7557963449191,68.5600985560291,75.39456249999495
888,74.64724194961003,75.06042617373303,75.23533724849725
889,74.79118557798479,78.35582306672498,75.07461953926615
890,73.62773283102247,77.7171937831787,74.91246611707854
891,73.20604366686341,76.96178939535118,74.7489345006278
892,73.5164779513026,74.51161746909807,74.5840828851927
893,73.68303552751868,75.04067427712776,74.41797004298336
894,72.8788764430339,70.67246263274555,74.25065522134133
895,73.47015589123103,76.24167558386465,74.08219803933521
896,72.14756198837031,69.95862120682901,73.91265838345585
897,72.39721710807783,74.63043695145635,73.74209630307416
898,73.50190402369101,73.63805957627747,73.5705719061535
899,73.30523143568473,73.35423735243216,73.39814525549315
900,72.45788731647788,75.74179421466494,73.22487626559219
901,71.86871512844407,73.70938061066343,73.05082460012426
902,71.71025798315084,72.63713053468986,72.87604957004277
903,72.01579943937631,70.38333828159708,72.70061003248009
904,72.57526856634354,77.83058961541225,72.52456429079052
905,72.62028299847069,73.71234783990698,72.34796999623208
906,71.46874654841483,73.92005273878969,72.17088405189813
907,70.85409960469731,71.11959267228592,71.9933625197109
908,71.69369367274531,69.41836704235651,71.8154605316303
909,70.77383630340451,71.93799827461346,71.63723220659395
910,70.83110603020006,68.87709303357465,71.45873057490665
911,71.96462833154021,73.40046676585239,71.28000751176926
912,71.45846386568918,60.748818476284825,71.10111368144685
913,70.83212464918131,69.51752151615506,70.92209849329812
914,69.67278627190936,69.62572495199949,70.74301007048892
915,70.55223734619818,67.42187093326288,70.56389523160492
916,70.9888091657466,72.18195425547935,70.38479948460632
917,69.82226989321092,68.43744616534335,70.20576703182859
918,70.87084879252622,70.85146633456138,70.02684078418932
919,70.66945320606999,68.86054065279872,69.84806238243279
920,70.76823023303675,73.95593672248087,69.66947222306973
921,69.65601246688915,71.44670933331165,69.49110948660658
922,69.69189692011628,70.66897893638651,69.31301216571958
923,70.10870588616653,70.31202551926393,69.13521709126333
924,69.26969040737994,77.56974299248854,68.95775995440306
925,68.44309469820563,67.92681679449782,68.78067532366586
926,68.31714283718641,66.03147138214625,68.60399665629072
927,68.63501216609964,64.78756755698775,68.42775630390494
928,67.40128453150115,70.37069879952044,68.25198551310588
929,68.040819418045,73.39094597808963,68.07671442175965
930,68.74489245094877,65.96340966179724,67.90197205175235
931,66.27944265458444,65.34502890790394,67.72778629883148
932,68.72328719187979,67.54441588508853,67.55418392026834
933,68.27047596530558,67.8634590024074,67.38119052125604
934,66.99849444396749,61.20049571914727,67.20883054100794
935,67.5360867533975,70.1820145630301,67.03712723938384
936,66.99318439554965,70.89698734069728,66.86610268462763
937,67.6871428610066,61.44052069269349,66.69577774254799
938,67.34911372247535,73.11484853278577,66.52617206731992
939,65.51620574657184,70.82146179577045,66.35730409411447
940,66.74230899771477,56.67370907011544,66.1891910339635
941,66.02222271082782,58.89410022067491,66.0218488715607
942,66.05906527511823,65.62307748089236,65.85529236691418
943,65.32628230409911,69.64267609384031,65.68953506161317
944,66.89463515819666,67.84503506094751,65.52458928986121
945,66.233951997513,66.30408916587923,65.36046619372229
946,64.82308788073051,66.70460408129928,65.19717574169864
947,64.24178521524166,61.59137054281176,65.03472674990932
948,64.74120922347005,68.93073674074259,64.87312690550156
949,65.15059832261825,64.8107529485135,64.71238279223056
950,64.84997243614815,59.49391200209258,64.5524999183057
951,65.39453514573592,62.78550058195581,64.39348274667773
952,64.90594820985929,66.11623519302171,64.2353347279377
953,64.86752982130173,63.91742970356504,64.07805833584375
954,64.2536386792342,62.963797758032165,63.921655105205815
955,62.88853689521647,63.554122541054994,63.76612567160014
956,63.560477249787866,64.73670580565158,63.61146981226084
957,64.27617973663467,60.24073407358156,63.457686487452314
958,63.3349483988618,67.3477977331508,63.30477388158539
959,63.56033839645189,63.130280834239095,63.15272944328835
960,62.822491466876194,64.1989928664676,63.00154992361988
961,62.16248287436694,62.48187939344791,62.85123141166731
962,62.63505817849123,61.289943434286165,62.70176936692524
963,62.77610827388986,65.7661481139268,62.553158648032664
964,61.93951406448921,62.20573556991129,62.40539353757619
965,62.07257850892445,62.31304804468112,62.258467762742626
966,61.41940963889091,53.25690798735683,62.11237451168346
967,62.70035556445744,65.38966177797468,61.96710644551875
968,61.551024022528864,60.9917019714738,61.82265570581866
969,62.614755571862815,65.09080834665968,61.67901391708483
970,62.50907447728997,67.90427419147285,61.53617218337678
971,61.223799655783466,63.92430513785441,61.39412107808528
972,60.41667098266008,60.5942783314821,61.252850626116
973,59.50499807090979,58.56556474777173,61.11235027835265
974,59.777746111086834,68.06169831681822,60.972608878974846
975,59.690052859690034,61.27547633317457,60.83361462675305
976,61.46076650829378,62.148318349469655,60.6953550317863
977,60.42156647453769,59.82155408189299,60.55781686946303
978,60.45843043747509,57.51787329013558,60.42098613382307
979,58.47721257777164,52.079284038883074,60.28484799286357
980,59.03932823857478,64.02853359872374,60.14938674844545
981,60.34587085462302,57.78962395646988,60.01458580320276
982,59.77329529310086,59.14909191695755,59.8804276363221
983,59.31779150519424,58.96993733365995,59.74689378949116
984,59.66516520653197,64.3655209852827,59.61396486391564
985,60.26444806539694,57.75113800032876,59.481620529095736
986,58.81496266608794,59.659023790122255,59.349839543996595
987,58.86925777033556,60.549068384401046,59.21859979132962
988,58.80724191208121,54.26646791586302,59.08787832582523
989,60.1993594589376,55.35024271767964,58.9576514374991
990,56.90854022798855,54.56339498868623,58.827894730873325
991,58.7103155697076,59.50951252559075,58.69858322082338
992,58.00644529644253,58.3885137250639,58.5696914451717
993,58.33908659473987,57.948515582903234,58.44119359348007
994,57.338531679455016,59.47824930828012,58.31306365093474
995,57.62158397114221,54.811436794793934,58.18527555589608
996,58.01184916598446,57.4524905514784,58.05780336954903
997,59.55175062469354,59.179350146605394,57.9306214560022
998,57.79805412497249,55.07648867893721,57.80370467104348
999,56.49937580941285,64.04855262616078,57.677028557569805
1000,56.65787446801763,49.57199700645016,57.55056954555076
1001,56.499506334014896,60.56873321845083,57.424305154321495
1002,55.42325517520333,58.04735903247131,57.29821419499669
1003,56.31338435237138,58.96443333018845,57.172276970767406
1004,56.92261642797646,57.236983688629095,57.04647547278869
1005,55.38382215962751,59.75773819221878,56.92079356939189
1006,56.876844457564026,55.40629951237772,56.7952171865273
1007,56.35245762299326,57.63959293376496,56.66973447760731
1008,55.36616045904265,55.606245686156896,56.54433598118498
1009,55.6511745663926,54.88923341654932,56.41901476510222
1010,56.74021809863947,57.13987242224977,56.2937665558352
1011,56.00706271419668,52.89529062207141,56.168589851746795
1012,55.37296589935636,53.19504935671843,56.0434860188432
1013,55.074741488743534,60.25790789560768,55.91845936743824
1014,55.1701255853517,64.62128737316031,55.79351720787608
1015,54.63473360105082,56.34010064708788,55.6686698832747
1016,53.39721408871126,56.13114591038996,55.54393077737061
1017,56.17874798180708,57.00536935664933,55.4193162960942
1018,54.73776183977368,56.23026514695177,55.29484582228893
1019,54.788686546842406,56.57223344259244,55.170541643675094
1020,54.35154729918904,57.74758043475763,55.046428854622036
1021,53.76076217013978,58.80170207601825,54.92253523263011
1022,54.02963162968936,51.12890027620771,54.79889109077243
1023,52.92582246567151,62.20053154351838,54.675529107763346
1024,55.5261760271942,55.979675233811975,54.55248413778031
1025,52.95608173507025,53.41065379262798,54.42979300262866
1026,52.987107575388535,51.632833572694025,54.307494269313445
1027,53.29177664244074,51.95005561768362,54.18562801653957
1028,54.39332643910976,56.41492054060591,54.06423559395135
1029,53.39479715138265,55.484565119760525,53.943359377924565
1030,52.41357600272684,54.26741568413159,53.82304252753879
1031,54.05241149586717,52.56062613059178,53.70332874422614
1032,53.58286250082711,44.72343043044762,53.58426203862914
1033,53.34614811772136,47.45709639415902,53.465886508267296
1034,53.36964357089016,53.41322551531608,53.348246129424375
1035,54.44538332707666,55.54701827873512,53.23138456604329
1036,54.2009211978053,52.82438881366488,53.115344997489174
1037,52.09401299304708,49.8214088638466,53.00016996620342
1038,53.61613605093934,54.58924045587754,52.885901245804476
1039,52.65369051175272,52.300677779416695,52.772579730032355
1040,52.64225887699632,51.079442102344366,52.66024534285664
1041,51.01709332144153,45.71850267984565,52.54893696995635
1042,51.992585166767405,49.22461997857516,52.43869241161204
1043,51.45444118099078,54.51318938743902,52.329548356736396
1044,52.51602040160625,49.35874481447451,52.221540377224585
1045,52.60050487616876,54.777181230112696,52.11470294113146
1046,50.314393704201095,54.86156867727263,52.00906944262388
1047,51.668320128250095,49.07376755540872,51.90467224637348
1048,52.387691015842286,50.92930034101274,51.80154274403731
1049,51.39179730832361,54.63014108363299,51.699711420598554
1050,51.95435094239375,55.99783414297546,51.59920792846077
1051,51.61281307107857,49.4979938631693,51.50006116726748
1052,51.53061501140954,46.2129292058242,51.40229936755602
1053,51.02746028409005,55.143246309066726,51.305950176597705
1054,50.293181854489006,52.2081376484685,51.211040744968464
1055,50.28861195822286,51.60261086019604,51.11759781239758
1056,51.50061857855776,54.50360861772916,51.0256477913666
1057,50.94958243533577,47.06262322813416,50.93521684698142
1058,50.77240082207128,52.05546862759701,50.84633097185203
1059,50.5075486661207,49.57192188374964,50.75901605495113
1060,50.52707288721509,52.50401177632941,50.67329794354948
1061,51.41150416232388,54.03221718170117,50.58920249732752
1062,50.38348952990449,53.58642204786069,50.50675563374896
1063,49.62044927938675,51.58362977770576,50.42598336390486
1064,51.02233062595018,51.84453006211585,50.34691181837726
1065,50.30249188334733,51.234497877322674,50.26956726317926
1066,50.41357077194047,51.61649665756112,50.193976106368254
1067,51.464148988174514,49.41652957769598,50.12016489639014
1068,50.27326996097336,49.05810331073667,50.04816031356696
1069,50.44048189278375,51.76007919835855,49.97798915639299
1070,49.36477560705797,51.49824182752427,49.90967832445348
1071,49.9898047304652,47.85465635856414,49.84325479985228
